st2,stplc2,popden90,pov12590,Time1,Time2,Time3,Time4,cpden90,cpv12590,State,Poverty
42,4215592,0.091849968,5.360230446,4.397293568,4.739514828,3.379111052,3.379111052,-0.797898032,-8.794975054,7.017493289,7.017493289
42,4215672,0.057645239,11.3618679,5.167589664,5.35067749,5.233951569,5.042650223,-0.832102761,-2.793337595,2.324343926,2.324343926
42,4215776,1.580037713,31.35842896,6.069735527,5.947068691,6.374587059,6.23190546,0.690289713,17.20322346,11.87520818,11.87520818
42,4215824,0.069895692,12.05223846,5.50880146,5.450098991,4.762025356,5.684082031,-0.819852308,-2.102967036,1.724122377,1.724122377
42,4215848,3.164835215,12.7437582,5.562850952,5.67653656,5.448957443,5.983736992,2.275087215,-1.411447298,-3.211165703,-3.211165703
42,4215888,0.745566428,4.203323364,4.606249809,3.923042297,3.923042297,4.606249809,-0.144181572,-9.951882136,1.434878014,1.434878014
42,4215960,0.030425169,11.76383114,5.6245327,5.612160206,6.105704308,6.343182564,-0.859322831,-2.391374361,2.054962587,2.054962587
42,4216056,1.068667769,4.08490181,5.011954784,5.693946362,5.356861115,6.755639553,0.178919769,-10.07030369,-1.801776414,-1.801776414
42,4216128,2.00922513,7.448445797,3.963577509,4.610848427,4.954210281,5.330797672,1.11947713,-6.706759703,-7.508064104,-7.508064104
42,4216144,1.948310733,17.01649094,5.88778162,5.753518581,5.982163429,5.80102253,1.058562733,2.861285436,3.028850131,3.028850131
42,4216296,0.456824511,25.03201866,5.498703003,5.426105499,5.460671425,4.692874908,-0.432923489,10.87681316,-4.7088279,-4.7088279
42,4217136,1.392661929,17.68050003,5.295945168,5.752208233,5.717939377,5.439063072,0.502913929,3.525294531,1.772919724,1.772919724
42,4217152,0.64069593,8.988763809,4.16529274,5.741952896,5.397338867,5.539875031,-0.24905207,-5.166441691,1.286713,1.286713
42,4217640,0.062715799,6.283555508,3.697914124,4.630939484,4.831873417,4.731201172,-0.827032201,-7.871649992,6.510108022,6.510108022
42,4217720,0.245851651,5.083179474,5.297003746,5.481045723,5.167929649,5.600271702,-0.643896349,-9.072026026,5.841444438,5.841444438
42,4217840,0.501974225,13.82716084,3.558383703,4.780453205,3.558383703,3.558383703,-0.387773775,-0.328044665,0.127207118,0.127207118
42,4218048,0.433029681,7.860429287,5.006018639,5.743239403,5.845176697,5.441157341,-0.456718319,-6.294776213,2.874939608,2.874939608
42,4218056,0.158715293,12.25240517,4.414045811,5.127985954,4.437851906,4.762892246,-0.731032707,-1.902800333,1.391009279,1.391009279
42,4218136,1.25699687,16.41879845,6.085236073,5.987090111,5.839278221,6.288112164,0.36724887,2.263592947,0.831301952,0.831301952
42,4218152,5.27462101,22.38974762,5.902342796,6.313735485,6.226646423,6.545993328,4.38487301,8.23454212,36.10742149,36.10742149
42,4218160,2.964015245,18.24857712,5.034283638,5.312747955,4.87575531,5.144823551,2.074267245,4.093371618,8.49074667,8.49074667
42,4218736,0.162599817,8.900523186,7.054287434,5.756601334,5.553228378,4.863948822,-0.727148183,-5.254682314,3.820932697,3.820932697
42,4218888,0.839741707,9.325681686,5.112413406,5.717127323,5.023327827,4.910300255,-0.050006293,-4.829523814,0.241506584,0.241506584
42,4218936,0.261095285,6.187980652,5.912233829,5.658549309,6.182887077,6.377598286,-0.628652715,-7.967224848,5.008617528,5.008617528
42,4219160,0.515779078,15.98020458,5.857805252,5.972964287,6.203266144,6.207951546,-0.373968922,1.824999082,-0.682492939,-0.682492939
42,4219536,1.204633236,32.40614319,5.667566299,5.573057652,5.631731033,5.637358665,0.314885236,18.25093769,5.74695082,5.74695082
42,4219672,0.175974846,5.028013229,5.568634033,5.673456192,5.683612347,6.301080704,-0.713773154,-9.127192271,6.514744815,6.514744815
42,4219752,1.368839383,5.28599596,6.174199104,6.112244129,6.199183941,6.212112904,0.479091383,-8.86920954,-4.249161866,-4.249161866
42,4219784,1.539773703,5.702127457,4.018106461,4.739522934,3.964636803,3.574536324,0.650025703,-8.453078043,-5.494717994,-5.494717994
42,4219792,0.360559613,3.517709732,4.787155151,4.833516121,4.9946661,4.916603565,-0.529188387,-10.63749577,5.629239232,5.629239232
42,4220136,0.953290403,17.64849281,5.952999115,5.560245514,5.905651093,6.031319141,0.063542403,3.493287313,0.22197187,0.22197187
42,4220352,0.680134237,14.55259228,5.135152817,5.292143822,5.386318684,5.437017918,-0.209613763,0.397386778,-0.083297738,-0.083297738
42,4220424,0.762781203,11.05898094,4.811020851,3.927958012,4.128349304,5.175418377,-0.126966797,-3.096224558,0.393117716,0.393117716
42,4220808,0.207477346,30.1419735,4.512515068,4.423553944,3.63386178,3.296626806,-0.682270654,15.986768,-10.90730265,-10.90730265
42,4220864,0.175583124,2.834245443,4.564002037,5.390066147,5.088618279,5.99111557,-0.714164876,-11.32096006,8.085032033,8.085032033
42,4220984,0.146271572,6.555017471,4.881886482,5.532924175,5.427904606,5.481740952,-0.743476428,-7.600188029,5.650560651,5.650560651
42,4221032,0.07997717,6.199821472,4.796988487,5.050890923,5.760008812,5.73037529,-0.80977083,-7.955384028,6.44203793,6.44203793
42,4221104,0.109146863,6.693803787,4.84103775,5.200372696,5.152921677,5.501743793,-0.780601137,-7.461401713,5.824378659,5.824378659
42,4221232,0.342373013,5.097048283,5.496968746,5.740736008,5.666785717,5.842455387,-0.547374987,-9.058157217,4.958208685,4.958208685
42,4221344,0.232268676,6.074570656,6.163577557,6.207213879,6.006570816,6.232507229,-0.657479324,-8.080634844,5.312850334,5.312850334
42,4221384,5.058270454,10.58020496,4.043078423,5.617022038,5.675738335,5.877771378,4.168522454,-3.575000536,-14.90247001,-14.90247001
42,4221600,0.847259343,2.809118032,6.002736092,6.078989506,5.942872524,5.785974503,-0.042488657,-11.34608747,0.482080022,0.482080022
42,4221680,0.553671718,4.736842155,5.240556717,5.492061615,5.427295685,5.72137785,-0.336076282,-9.418363345,3.165288539,3.165288539
42,4221688,1.287818313,4.479390144,5.07619381,5.201156616,5.301049709,5.766213894,0.398070313,-9.675815356,-3.851654844,-3.851654844
42,4221696,0.255717993,2.546893835,5.395990372,5.191543579,5.25804615,6.354596615,-0.634030007,-11.60831166,7.360017929,7.360017929
42,4221872,1.179132581,12.40664577,5.641516209,5.656759262,6.125946999,5.961220741,0.289384581,-1.748559725,-0.506006223,-0.506006223
42,4221928,0.449359059,4.295071602,5.102960587,4.680233002,5.200471401,5.511851311,-0.440388941,-9.860133898,4.342293922,4.342293922
42,4222000,0.118709348,11.46089554,3.540721416,4.328937531,4.417681694,4.559782028,-0.771038652,-2.694309962,2.077417121,2.077417121
42,4222016,1.839100361,14.3396225,5.27811718,4.390007019,4.985188961,5.440090656,0.949352361,0.184416998,0.175076712,0.175076712
42,4222056,0.294821829,5.856266975,5.327074051,5.508989811,5.678774834,5.795659065,-0.594926171,-8.298938525,4.937255723,4.937255723
42,4222144,0.894639552,12.05988312,4.526230335,5.323442459,5.400605202,4.382408619,0.004891552,-2.095322382,-0.010249378,-0.010249378
42,4222264,0.207652539,7.849936962,4.34697485,4.471191406,5.053597927,5.337293625,-0.682095461,-6.305268538,4.30079505,4.30079505
42,4222520,2.348196745,6.383584976,5.070536137,4.758522034,5.564675331,5.669652939,1.458448745,-7.771620524,-11.3345102,-11.3345102
42,4222608,1.282918692,42.45263672,5.433567524,5.824773788,5.835804462,6.15009594,0.393170692,28.29743122,11.1257206,11.1257206
42,4222672,1.769583702,33.23381042,6.368178368,6.479968071,6.602420807,6.454700947,0.879835702,19.07860492,16.78603776,16.78603776
42,4222992,1.75956285,17.22822571,6.367794514,5.872796059,4.871605873,5.27260828,0.86981485,3.073020208,2.672958611,2.672958611
42,4223016,1.475900888,9.100286484,5.644001961,5.661398411,5.688779831,5.603693008,0.586152888,-5.054919016,-2.962955382,-2.962955382
42,4223024,1.032371521,11.66201115,5.286858559,4.198310852,4.198310852,4.198310852,0.142623521,-2.493194353,-0.355588157,-0.355588157
42,4223152,0.317479402,31.30103493,6.939184189,6.703053474,6.563137054,6.88517046,-0.572268598,17.14582943,-9.812019771,-9.812019771
42,4223304,1.425320506,25.23301506,5.245776176,5.057985306,5.657008171,5.302641869,0.535572506,11.07780956,5.932970228,5.932970228
42,4223584,1.490581155,5.898219585,5.080546379,5.559240818,5.964958191,5.606712341,0.600833155,-8.256985915,-4.961070896,-4.961070896
42,4223600,1.32962966,20.4730835,5.220657825,5.286688805,4.799367428,4.799367428,0.43988166,6.317877996,2.779118658,2.779118658
42,4223616,1.948787093,10.22001457,4.268960476,4.66974926,4.46935463,5.358198166,1.059039093,-3.935190928,-4.167521032,-4.167521032
42,4223832,1.301405072,9.1127491,5.355615616,5.49447155,5.661752701,5.848130703,0.411657072,-5.0424564,-2.075762838,-2.075762838
42,4223840,0.170198515,9.720430374,5.461981773,5.193804741,6.042981148,5.674201488,-0.719549485,-4.434775126,3.191040158,3.191040158
42,4224000,1.90910852,24.19828224,6.204226494,6.40166378,6.567692757,6.34433794,1.01936052,10.04307674,10.23751593,10.23751593
42,4224384,0.273373783,4.533176899,5.341848373,5.643334389,5.581615448,5.635228157,-0.616374217,-9.622028601,5.930770348,5.930770348
42,4224888,0.119544968,11.50530529,4.53626442,5.100671768,5.435401917,4.593899727,-0.770203032,-2.64990021,2.040961176,2.040961176
42,4225112,0.605463386,5.369050503,5.567286968,5.513284683,5.650357246,6.039269447,-0.284284614,-8.786154997,2.497768686,2.497768686
42,4225360,1.143979907,32.90898514,5.947322845,5.925147533,6.235301018,6.022193432,0.254231907,18.75377964,4.767809161,4.767809161
42,4225400,0.081047155,11.87569332,3.618577003,4.158862114,4.641386986,5.387732029,-0.808700845,-2.279512179,1.843443425,1.843443425
42,4225624,0.075057402,11.56440735,4.877323627,5.129670143,4.701428413,4.843958855,-0.814690598,-2.590798151,2.110698895,2.110698895
42,4225904,0.052920204,9.190764427,4.925451756,5.103130341,5.228065491,5.391495705,-0.836827796,-4.964441073,4.154382283,4.154382283
42,4226280,1.287671208,5.713457108,4.367966175,5.281729698,4.983826637,5.058825493,0.397923208,-8.441748392,-3.359167605,-3.359167605
42,4226408,2.144571543,6.181428909,5.191119671,5.227974892,5.841575146,5.458073139,1.254823543,-7.973776591,-10.00568259,-10.00568259
42,4226512,1.964882016,15.41166115,4.832419395,6.054656029,4.88425827,4.99498415,1.075134016,1.256455648,1.350858207,1.350858207
42,4226560,0.789901555,15.79520702,4.719490528,4.923681259,5.000542641,5.121977806,-0.099846445,1.640001524,-0.163748323,-0.163748323
42,4226728,0.189712048,2.591902494,4.554003716,5.032463551,5.4876194,5.646665573,-0.700035952,-11.56330301,8.094727833,8.094727833
42,4226880,1.455462694,7.189542294,5.042478085,4.698916912,4.965977669,4.642427921,0.565714694,-6.965663206,-3.940578031,-3.940578031
42,4226896,0.078982271,15.36066437,4.288115501,5.362756729,5.032042027,4.629834175,-0.810765729,1.205458868,-0.977344737,-0.977344737
42,4226936,0.039016236,12.83710861,4.919429779,5.187189579,5.350584984,5.1286273,-0.850731764,-1.318096888,1.121346891,1.121346891
42,4227008,2.574680805,8.854645729,5.312114716,5.312114716,5.22133112,5.660020351,1.684932805,-5.300559771,-8.931087044,-8.931087044
42,4227232,3.042071104,18.12212753,4.404320717,4.695020676,5.317257881,5.38358736,2.152323104,3.966922033,8.538097944,8.538097944
42,4227280,0.200866163,2.143684864,4.557134628,4.51540184,4.715119362,4.01537323,-0.688881837,-12.01152064,8.274518404,8.274518404
42,4227368,0.099021457,18.65771866,4.875734329,3.315869093,4.952363968,5.230168343,-0.790726543,4.502513158,-3.560256664,-3.560256664
42,4227456,0.620996416,23.94888687,5.870068073,5.793210506,6.429920673,6.484832287,-0.268751584,9.793681371,-2.632067386,-2.632067386
42,4227552,0.287694246,1.691561937,4.364302635,2.887319088,4.444430351,2.370180368,-0.602053754,-12.46364356,7.503783401,7.503783401
42,4227720,0.065664418,19.51301956,4.532680988,4.281769753,4.863822937,4.765132904,-0.824083582,5.357814062,-4.415286603,-4.415286603
42,4227744,2.160862446,18.66700745,5.320446014,5.862407684,5.54059124,5.645372391,1.271114446,4.511801946,5.735016631,5.735016631
42,4227760,1.029085159,13.46054649,5.101212502,5.101212502,4.014705181,5.609599113,0.139337159,-0.694659006,-0.096791813,-0.096791813
42,4227784,0.662767351,18.87935448,5.022316456,5.255237103,5.189954758,4.567296505,-0.226980649,4.724148977,-1.072290402,-1.072290402
42,4228328,1.053102016,20.83543015,3.925474167,4.267089844,4.611166,5.010843754,0.163354016,6.680224645,1.091241527,1.091241527
42,4228960,1.654498339,24.43689728,5.764683723,5.913892269,5.802059174,6.24885416,0.764750339,10.28169178,7.862927269,7.862927269
42,4229232,0.4728975,11.30314541,4.094097137,3.893788338,4.919028282,5.1407094,-0.4168505,-2.852060091,1.188882676,1.188882676
42,4229720,2.870699883,7.129041195,5.295324326,5.876885891,5.82783699,6.590607166,1.980951883,-7.026164305,-13.91849341,-13.91849341
42,4230480,0.048979986,13.69617271,4.860035896,5.600527763,5.406068802,5.783476353,-0.840768014,-0.459032786,0.385940083,0.385940083
42,4230896,0.886917949,10.7520895,5.074942589,5.390517235,5.486100674,5.374992371,-0.002830051,-3.403116,0.009630993,0.009630993
42,4231200,1.486427426,22.4420948,5.520433903,5.556449413,5.783446312,6.281887531,0.596679426,8.286889303,4.944616355,4.944616355
42,4231328,1.334522367,24.95075417,5.084540367,4.877585411,5.200840473,4.988305569,0.444774367,10.79554867,4.801583319,4.801583319
42,4231656,1.19941771,12.83528042,4.484197617,4.692757607,4.803208351,4.028588295,0.30966971,-1.319925082,-0.408740818,-0.408740818
42,4232120,0.826663911,8.53104496,4.926048756,5.748605728,5.246453762,5.642625332,-0.063084089,-5.62416054,0.354795042,0.354795042
42,4232296,0.442870498,3.395199299,5.413423538,5.317275047,5.424389839,5.824896336,-0.446877502,-10.7600062,4.808404696,4.808404696
42,4232416,0.247225136,20.79323959,5.281523228,5.396875381,5.536652565,5.863282204,-0.642522864,6.638034094,-4.26508868,-4.26508868
42,4232440,0.023759468,15.98767567,4.892312527,4.638837337,5.658307076,6.097709179,-0.865988532,1.832470167,-1.586898151,-1.586898151
42,4232448,1.523059011,13.20984077,5.41028595,5.708723068,5.747428417,6.401194096,0.633311011,-0.945364725,-0.59870989,-0.59870989
42,4232680,0.504309177,9.71846199,4.938301563,5.191235542,5.381732464,4.67772007,-0.385438823,-4.43674351,1.710093195,1.710093195
42,4232800,2.493976593,32.13224411,6.598510742,6.857684135,6.901467323,6.98608017,1.604228593,17.97703861,28.83927936,28.83927936
42,4232832,0.624329925,15.31646633,5.357373714,5.500196457,4.96399498,6.057603836,-0.265418075,1.161260831,-0.308219615,-0.308219615
42,4233088,2.015288115,4.679635525,5.04341507,5.351234913,5.335611343,4.97088623,1.125540115,-9.475569975,-10.66513412,-10.66513412
42,4233120,0.595845282,4.06953764,5.084019661,5.236880302,5.482836246,5.198455334,-0.293902718,-10.08566786,2.964205196,2.964205196
42,4233144,1.923880816,4.339878559,5.036787033,4.876040459,4.955345631,5.227859497,1.034132816,-9.815326941,-10.15035168,-10.15035168
42,4233408,1.597854853,19.55952263,5.235115051,5.420153618,5.221868038,5.334862709,0.708106853,5.404317129,3.826833993,3.826833993
42,4233608,0.060961202,9.140911102,3.971388817,4.41919899,4.08200407,5.052675247,-0.828786798,-5.014294398,4.155780999,4.155780999
42,4233728,0.071603112,7.64866972,4.79901886,5.015554905,5.232152939,5.281353474,-0.818144888,-6.50653578,5.323288988,5.323288988
42,4233760,0.033921361,7.557003021,5.85756731,4.512366772,5.823275566,5.544306278,-0.855826639,-6.598202479,5.646917451,5.646917451
42,4233784,0.103285491,5.244468689,4.645112514,5.003221512,5.04498291,5.888593197,-0.786462509,-8.910736811,7.007960425,7.007960425
42,4234064,0.199039921,11.47606659,6.122660637,5.946154118,5.937803745,5.670001984,-0.690708079,-2.679138911,1.85050289,1.85050289
42,4234664,1.429796338,17.72445869,5.813986301,5.66519928,5.957826614,5.919048309,0.540048338,3.569253194,1.927569256,1.927569256
42,4234952,0.151817739,5.133098125,5.097169876,5.2253685,5.522894859,5.41176939,-0.737930261,-9.022107375,6.65768605,6.65768605
42,4235224,0.91387713,13.67521381,5.768256187,5.072095871,5.507608414,5.364352703,0.02412913,-0.479991686,-0.011581782,-0.011581782
42,4235520,0.491741657,20.1349144,5.457439899,5.485593796,5.240579605,5.772238731,-0.398006343,5.979708898,-2.379962069,-2.379962069
42,4235536,0.083793387,12.80249786,5.786710262,6.191152573,6.637339592,5.786710262,-0.805954613,-1.352707636,1.09022096,1.09022096
42,4235640,0.303031683,11.83970833,4.909565449,5.16421032,4.999982357,4.719490528,-0.586716317,-2.315497172,1.358539973,1.358539973
42,4235808,0.48803103,2.771954298,4.799871445,5.11740303,5.127868652,5.268295288,-0.40171697,-11.3832512,4.572845185,4.572845185
42,4236160,1.22036922,13.94025612,5.729632854,6.05092144,5.764145851,6.498099804,0.33062122,-0.214949381,-0.071066827,-0.071066827
42,4236232,1.216315269,10.91549301,5.061389446,5.405459404,5.294389725,6.045500755,0.326567269,-3.239712489,-1.057984061,-1.057984061
42,4236368,0.765778899,22.82665825,4.855568886,4.946148872,4.855568886,4.612577915,-0.123969101,8.671452749,-1.0749922,-1.0749922
42,4236776,0.043438625,17.64477348,4.697174072,4.013639927,4.214224815,4.754995823,-0.846309375,3.489567983,-2.9532541,-2.9532541
42,4236808,0.13144803,6.833248138,5.054765224,4.131598473,4.795591354,5.19607687,-0.75829997,-7.321957362,5.552240044,5.552240044
42,4236816,3.32035017,41.96760941,5.929229736,6.211167336,6.089813232,6.060141563,2.43060217,27.81240391,67.60088929,67.60088929
42,4237208,1.972579241,20.91659355,5.101737499,5.177861691,5.393536568,5.355187893,1.082831241,6.761388052,7.321442213,7.321442213
42,4237344,0.056132223,9.020270348,5.261417866,5.338122368,5.170775414,6.105746746,-0.833615777,-5.134935152,4.280562955,4.280562955
42,4237352,0.041430328,15.67682266,4.921700954,4.738739967,3.322936058,4.738017559,-0.848317672,1.521617162,-1.290814729,-1.290814729
42,4237488,0.107679307,5.973734856,4.43536377,5.377168655,5.978284836,5.593813896,-0.782068693,-8.181470644,6.39847205,6.39847205
42,4237784,1.802859902,23.26563644,5.0711236,5.294813156,5.161665916,5.238298893,0.913111902,9.110430944,8.318842931,8.318842931
42,4238096,1.119742751,12.83994675,4.345358849,4.144508362,3.803538799,5.863282204,0.229994751,-1.315258753,-0.30250261,-0.30250261
42,4238128,1.368867874,19.54817963,6.100403786,5.203023911,5.447852135,6.195509911,0.479119874,5.392974126,2.583881085,2.583881085
42,4238200,0.134724706,16.13618088,4.013281822,3.481730461,3.283496141,2.950179338,-0.755023294,1.980975378,-1.495682554,-1.495682554
42,4238248,0.42577529,15.16417885,4.921978474,5.534271717,5.86544323,5.475381374,-0.46397271,1.008973348,-0.468136099,-0.468136099
42,4238288,1.857029676,33.06515503,5.888180733,6.068084717,6.101034164,6.016917229,0.967281676,18.90994953,18.29124768,18.29124768
42,4238368,0.004964571,11.17647076,4.665918827,4.947037697,5.46544838,5.068242073,-0.884783429,-2.978734743,2.63553514,2.63553514
42,4238688,1.135857463,20.33288383,3.142561436,4.353955269,4.012928009,4.716851234,0.246109463,6.177678335,1.520385097,1.520385097
42,4239352,1.785763144,11.94525909,5.737217426,5.263159752,5.794948578,5.683716774,0.896015144,-2.209946406,-1.980145448,-1.980145448
42,4239784,2.611051083,13.2170105,5.220846653,5.593122959,5.448522568,5.893259525,1.721303083,-0.938195002,-1.614917949,-1.614917949
42,4239792,0.192371145,10.50059223,3.270741224,3.851871967,4.58057785,4.299942493,-0.697376855,-3.654613268,2.548642708,2.548642708
42,4240040,1.900519729,34.05105591,5.855351448,5.855351448,5.606390953,5.606390953,1.010771729,19.89585041,20.11016311,20.11016311
42,4240920,0.027606789,14.16666698,4.497519493,3.95464325,5.294512749,3.95464325,-0.862141211,0.011461485,-0.009881418,-0.009881418
42,4240960,0.540790021,17.37202835,4.292512894,4.292512894,4.292512894,4.978801727,-0.348957979,3.216822851,-1.122535999,-1.122535999
42,4241216,2.908124685,27.0872364,6.483514786,6.574222565,6.715571404,6.749585629,2.018376685,12.9320309,26.10170967,26.10170967
42,4241224,0.841812968,8.498699188,5.568192959,5.319985867,5.732065201,6.054421902,-0.047935032,-5.656506312,0.27114481,0.27114481
42,4241432,2.066430807,6.369347572,5.2146945,5.527664185,5.656014919,6.054273129,1.176682807,-7.785857928,-9.161485162,-9.161485162
42,4241440,3.839999914,4.991026402,5.06552887,4.927154541,5.390350342,5.483659267,2.950251914,-9.164179098,-27.03663693,-27.03663693
42,4241608,0.381215036,13.74094582,4.066260338,5.009535789,5.430847168,5.093804836,-0.508532964,-0.414259684,0.210664705,0.210664705
42,4241680,1.601278901,15.65820885,5.08938694,5.424097061,4.907507896,5.324477673,0.711530901,1.503003347,1.069433326,1.069433326
42,4241768,1.770071268,5.206655979,4.424402237,4.224656105,4.224656105,3.3494699,0.880323268,-8.948549521,-7.877616359,-7.877616359
42,4241952,0.036973361,20.71381378,6.553472042,6.292710304,6.451731682,6.587909698,-0.852774639,6.558608282,-5.59301481,-5.59301481
42,4241984,0.894747794,10.35637379,4.927300453,4.785262585,5.257838249,5.769847393,0.004999794,-3.798831713,-0.018993375,-0.018993375
42,4242168,2.284872055,19.82168961,5.741513729,5.674688339,5.836063385,6.120049953,1.395124055,5.666484106,7.905448283,7.905448283
42,4242472,1.332582235,15.74775982,6.128696442,6.339757919,6.17788887,6.597233772,0.442834235,1.592554319,0.705237574,0.705237574
42,4242504,0.054084398,11.38022518,6.239637375,4.859177589,4.994770527,5.665789127,-0.835663602,-2.774980318,2.318950049,2.318950049
42,4242648,0.979708016,6.089825153,4.659983158,4.984976768,5.44534874,5.449111462,0.089960016,-8.065380347,-0.725561744,-0.725561744
42,4242976,2.271299601,18.98395729,4.590651512,5.149580002,5.292583942,6.023934364,1.381551601,4.828751791,6.671169765,6.671169765
42,4243000,1.788435817,26.0291729,5.499819279,5.346547127,5.426025867,5.693253994,0.898687817,11.8739674,10.67098984,10.67098984
42,4243240,0.029337335,12.5309267,3.908435345,3.782320023,4.184493542,4.269030094,-0.860410665,-1.624278796,1.397546798,1.397546798
42,4243312,0.115103118,3.915438414,5.974973679,5.826107502,5.736618042,5.868544102,-0.774644882,-10.23976709,7.932183165,7.932183165
42,4243816,1.372906685,5.196155071,4.988876343,5.448353767,5.153759956,5.190217972,0.483158685,-8.959050429,-4.328643023,-4.328643023
42,4243944,0.732692778,15.87088108,5.449306011,5.673604012,5.482924461,5.632261753,-0.157055222,1.715675581,-0.269455809,-0.269455809
42,4244128,1.421093106,33.05025864,5.624919891,5.740235806,5.982563972,6.02283144,0.531345106,18.89505314,10.03979402,10.03979402
42,4244208,0.028115125,14,3.065524817,3.065524817,3.599040985,4.132557392,-0.861632875,-0.1552055,0.133730161,0.133730161
42,4244328,0.102479845,12.32276344,5.492833138,5.389465809,5.38683033,5.738972664,-0.787268155,-1.832442057,1.442623277,1.442623277
42,4244832,0.572425723,4.953467369,5.026028633,5.092546463,4.815998554,5.673531532,-0.317322277,-9.201738131,2.919916495,2.919916495
42,4244864,0.409485936,11.93181801,4.986233711,5.112801552,5.229869843,5.675959587,-0.480262064,-2.223387492,1.067808665,1.067808665
42,4244920,0.411930174,3.613658905,5.185946941,5.024310589,5.032673836,4.862674236,-0.477817826,-10.54154659,5.036938881,5.036938881
42,4244968,0.540824473,2.628115654,4.78552103,4.574810982,4.374390125,4.707257271,-0.348923527,-11.52708985,4.022072846,4.022072846
42,4244976,0.945228457,5.009040833,5.220197678,5.702847004,5.615674496,5.328304291,0.055480457,-9.146164667,-0.5074334,-0.5074334
42,4245008,0.624495864,2.831151247,5.072365284,5.533742428,5.36703968,5.173222065,-0.265252136,-11.32405425,3.00372958,3.00372958
42,4245056,0.536482215,3.994680643,5.773313046,5.748754978,5.925247669,6.02880621,-0.353265785,-10.16052486,3.58936579,3.58936579
42,4245072,0.429340631,9.914432526,5.85949707,5.753400803,6.098959923,6.176127434,-0.460407369,-4.240772974,1.952483129,1.952483129
42,4245080,0.486172974,3.617728472,5.255725861,5.514760017,5.477767944,5.599464417,-0.403575026,-10.53747703,4.252662564,4.252662564
42,4245096,0.287837088,4.770401001,4.694982529,5.129396915,5.346580505,5.397441387,-0.601910912,-9.384804499,5.648816234,5.648816234
42,4245104,0.135053471,5.398891449,4.636346817,4.423261642,4.946495533,4.860129833,-0.754694529,-8.756314051,6.608342311,6.608342311
42,4245112,1.148840189,3.84381032,5.420180321,5.563063622,5.535315514,5.680492401,0.259092189,-10.31139518,-2.671601949,-2.671601949
42,4245120,0.225036591,5.235757828,4.878740788,5.603489876,5.805558681,6.068644047,-0.664711409,-8.919447672,5.928858627,5.928858627
42,4245160,0.096571133,15.35444927,4.207084656,4.096355915,4.492149353,4.492149353,-0.793176867,1.199243772,-0.951212419,-0.951212419
42,4245560,0.064432353,24.23319054,4.173442364,4.573761463,4.288013935,3.495577097,-0.825315647,10.07798504,-8.317518743,-8.317518743
42,4245568,1.801123619,15.15625,5.830924988,5.342265129,5.265559196,5.418971539,0.911375619,1.0010445,0.912327551,0.912327551
42,4245592,0.573325634,17.1630497,4.631091595,5.033303261,4.289366245,3.947641134,-0.316422366,3.007844198,-0.951749178,-0.951749178
42,4245824,2.889541626,11.57294178,4.431078911,5.521724701,4.976401806,4.832568645,1.999793626,-2.58226372,-5.163994528,-5.163994528
42,4246000,1.193096042,18.01715851,5.39593792,5.597744942,4.50651741,4.50651741,0.303348042,3.861953008,1.171515882,1.171515882
42,4246072,1.651026368,18.3718853,5.439414024,6.255696774,5.362612247,5.968574524,0.761278368,4.2166798,3.210067117,3.210067117
42,4246264,2.864432096,39.38919449,6.065227509,6.000593185,5.949521065,5.891802788,1.974684096,25.23398899,49.82915675,49.82915675
42,4246376,2.043542385,11.13569355,4.826491356,5.247491837,4.397221088,4.683806896,1.153794385,-3.01951195,-3.483895934,-3.483895934
42,4246392,1.009720087,5.011654854,4.310468674,5.109787941,5.500524521,4.996879578,0.119972087,-9.143550646,-1.096970854,-1.096970854
42,4246640,0.068662085,10.71339798,5.283441544,5.584032059,5.710354805,5.355980396,-0.821085915,-3.44180752,2.826019678,2.826019678
42,4246656,0.185657799,8.555132866,4.625239372,5.020853043,4.970071793,4.282131195,-0.704090201,-5.600072634,3.942956265,3.942956265
42,4246792,0.908641994,4.076086998,5.078546524,5.170219421,5.312766552,5.413237572,0.018893994,-10.0791185,-0.190434804,-0.190434804
42,4246888,1.347043037,8.328316689,5.037857056,5.082477093,5.695702553,5.998913765,0.457295037,-5.826888811,-2.664607337,-2.664607337
42,4246896,0.46484676,4.127932549,5.658734322,5.872928143,6.116521835,6.014997005,-0.42490124,-10.02727295,4.260600711,4.260600711
42,4246992,0.141629994,4.108510494,5.20338583,4.994194508,5.489817142,5.308320999,-0.748118006,-10.04669501,7.516113435,7.516113435
42,4247424,1.428277612,8.243340492,4.363390923,4.500789165,5.532637596,6.284313202,0.538529612,-5.911865008,-3.183714367,-3.183714367
42,4247592,0.094480909,2.324819803,3.693095446,4.825770378,4.430395126,4.030867577,-0.795267091,-11.8303857,9.408316414,9.408316414
42,4247616,0.874678493,4.819982052,5.153817654,5.110264778,5.368113041,5.494572639,-0.015069507,-9.335223448,0.140677219,0.140677219
42,4247872,1.295232296,17.50502968,4.572214127,5.536300659,5.393326759,5.479711056,0.405484296,3.349824178,1.358301099,1.358301099
42,4247968,0.392712563,9.602648735,4.575135231,5.968817711,5.751309872,6.155714989,-0.497035437,-4.552556765,2.26278204,2.26278204
42,4248000,0.954303145,33.59291077,4.96290493,5.324457169,5.751474857,5.390897751,0.064555145,19.43770527,1.25480389,1.25480389
